Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,HE_01_CHCl3,HE_02_CHCl3,HE_03_CHCl3,HE_04_CHCl3,HE_05_CHCl3,HE_06_CHCl3,HE_07_CHCl3,HE_08_CHCl3,HE_09_CHCl3,HE_10_CHCl3,HE_11_CHCl3,HE_12_CHCl3,HE_13_CHCl3,HE_14_CHCl3,HE_15_CHCl3
733.4537255,33,72,11,2,0,0,2,0,CHONP,Protein,734.46100196688,0.180020204824694,-1,0,0,0,0,2097447.5,0,0,0,0,1997432.6,0,0,0,0,0
733.455928,0,0,0,0,0,0,0,0,,None,734.46320446688,0,-1,0,0,0,0,0,0,2401005.8,0,0,0,0,0,0,0,0
733.4883855,0,0,0,0,0,0,0,0,,None,734.49566196688,0,-1,0,0,0,4424669,0,2148458.5,0,0,0,0,0,0,0,0,0
733.489945,0,0,0,0,0,0,0,0,,None,734.49722146688,0,-1,0,0,0,0,4709169,0,0,0,0,0,0,0,0,0,0
733.491309,0,0,0,0,0,0,0,0,,None,734.49858546688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,3008049.5,0
733.492419,41,71,7,2,0,0,1,0,CHONP,Lipid,734.49969546688,0.263699660211766,-1,0,0,0,0,0,0,2879221.8,0,0,0,0,0,0,0,0
733.493222,0,0,0,0,0,0,0,0,,None,734.50049846688,0,-1,0,0,0,0,0,0,0,2958275.8,0,0,0,0,0,0,0
733.495648,0,0,0,0,0,0,0,0,,None,734.50292446688,0,-1,0,0,0,0,0,0,0,0,0,0,3390954,0,0,0,0
733.497774,0,0,0,0,0,0,0,0,,None,734.50505046688,0,-1,0,0,0,0,0,0,0,0,0,0,0,2852451,0,0,0
733.501303,0,0,0,0,0,0,0,0,,None,734.50857946688,0,-1,3648064,4319475.5,0,0,0,4239981.5,0,0,0,2794110,0,0,0,0,0
733.501990333333,0,0,0,0,0,0,0,0,,None,734.509266800213,0,-1,0,0,2297134.8,4270048,0,0,0,2437061.5,0,0,0,0,0,0,0
733.502706,0,0,0,0,0,0,0,0,,None,734.50998246688,0,-1,0,0,0,0,5583668,0,0,0,3108520.5,0,0,0,0,0,0
733.522766,0,0,0,0,0,0,0,0,,None,734.53004246688,0,-1,0,0,0,0,0,0,0,0,0,0,0,2201706,0,0,0
733.525808,43,74,9,0,0,0,0,0,CHO,Lipid,734.53308446688,0.27161121035852,-1,0,0,0,2301924.3,0,0,0,0,0,0,0,0,0,0,0
733.559689,0,0,0,0,0,0,0,0,,None,734.56696546688,0,-1,0,0,0,0,0,0,0,0,0,0,0,6582388,0,0,0
733.561257,0,0,0,0,0,0,0,0,,None,734.56853346688,0,-1,0,0,0,2314219.3,0,0,0,0,0,0,0,0,0,0,0
733.562806,0,0,0,0,0,0,0,0,,None,734.57008246688,0,-1,0,0,0,0,2443076,0,0,0,0,0,0,0,0,0,0
733.574178,0,0,0,0,0,0,0,0,,None,734.58145446688,0,-1,0,0,0,2088429.8,0,0,0,0,0,0,0,0,0,0,0
733.5922,0,0,0,0,0,0,0,0,,None,734.59947646688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,4818489,0
733.593298,0,0,0,0,0,0,0,0,,None,734.60057446688,0,-1,0,2021116.3,0,0,0,0,2332939.8,0,0,0,0,0,0,0,0
733.593845333333,42,87,5,0,0,1,1,0,CHOSP,Lipid,734.601121800213,0.0834507122917894,-1,0,0,0,3897329.5,0,0,0,2909146.3,2796731.8,0,0,0,0,0,0
733.596009,0,0,0,0,0,0,0,0,,None,734.60328546688,0,-1,0,0,0,0,0,0,0,0,0,0,0,15159422,0,0,0
733.59775575,0,0,0,0,0,0,0,0,,None,734.60503221688,0,-1,4120155,0,3990850.5,0,0,2108037.3,0,0,0,0,0,0,4181831.3,0,0
733.599941,0,0,0,0,0,0,0,0,,None,734.60721746688,0,-1,0,0,0,0,6835021.5,0,0,0,0,0,0,0,0,0,0
733.600468,0,0,0,0,0,0,0,0,,None,734.60774446688,0,-1,0,0,0,0,0,0,0,0,0,0,0,16191615,0,0,0
733.601999,0,0,0,0,0,0,0,0,,None,734.60927546688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4028633.3
733.611665,42,87,7,0,0,0,1,0,CHOP,Lipid,734.61894146688,0.000259345551231092,-1,0,0,0,2580981,0,0,0,0,0,0,0,0,0,0,0
733.614937,0,0,0,0,0,0,0,0,,None,734.62221346688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2229818.8,0
733.628886333333,0,0,0,0,0,0,0,0,,None,734.636162800213,0,-1,0,0,0,0,3913557.3,0,0,0,0,0,4795932,0,0,11134524,0
733.629511,53,82,1,0,0,0,0,0,CHO,Lipid,734.63678746688,-0.299757082145222,-1,2936420,0,0,0,0,0,3825427.5,0,0,0,0,0,0,0,3502305.3
733.630085,0,0,0,0,0,0,0,0,,None,734.63736146688,0,-1,0,5348607.5,0,11571193,0,8844941,0,0,0,6910604.5,0,0,0,0,0
733.630577,0,0,0,0,0,0,0,0,,None,734.63785346688,0,-1,0,0,0,0,0,0,0,0,9191620,0,0,0,0,0,0
733.632035,0,0,0,0,0,0,0,0,,None,734.63931146688,0,-1,0,0,0,0,0,0,0,0,0,0,0,4903047.5,0,0,0
733.633884,0,0,0,0,0,0,0,0,,None,734.64116046688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,4475218,0,0
733.63432,0,0,0,0,0,0,0,0,,None,734.64159646688,0,-1,0,0,4372810,0,0,0,0,0,0,0,0,0,0,0,0
733.635577,0,0,0,0,0,0,0,0,,None,734.64285346688,0,-1,0,0,0,0,0,0,0,2476003.5,0,0,0,0,0,0,0
733.637062,0,0,0,0,0,0,0,0,,None,734.64433846688,0,-1,0,0,0,0,0,0,0,0,0,0,0,5757065,0,0,0
733.638833,0,0,0,0,0,0,0,0,,None,734.64610946688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4272356
733.6618834,0,0,0,0,0,0,0,0,,None,734.66915986688,0,-1,0,0,0,0,0,0,2175770.5,2667497.3,2845386.3,0,0,0,3352922.3,0,2386154.8
733.704418,0,0,0,0,0,0,0,0,,None,734.71169446688,0,-1,0,0,0,0,0,0,0,0,0,0,0,3005595.5,0,0,0
733.705677,0,0,0,0,0,0,0,0,,None,734.71295346688,0,-1,0,0,0,0,0,0,0,0,0,3761813.3,3933752.3,0,0,2846273.3,0
733.7067005,0,0,0,0,0,0,0,0,,None,734.71397696688,0,-1,2456185.5,0,0,2582535.8,0,3232416.3,0,0,0,0,0,0,5936487.5,0,0
733.70718875,0,0,0,0,0,0,0,0,,None,734.71446521688,0,-1,0,2009862.8,0,0,0,0,0,4415475.5,7762132,0,0,0,0,0,3299063.8
733.708239,0,0,0,0,0,0,0,0,,None,734.71551546688,0,-1,0,0,0,0,4650346,0,3787556.5,0,0,0,0,0,0,0,0
734.4871585,0,0,0,0,0,0,0,0,,None,735.49443496688,0,-1,5451604,0,0,0,0,7657313.5,0,0,0,0,0,0,0,0,0
734.487799,0,0,0,0,0,0,0,0,,None,735.49507546688,0,-1,0,3244366.8,1970681,12468386,7711798,0,2509774.3,3000482.5,0,0,0,0,0,0,0
734.488683,0,0,0,0,0,0,0,0,,None,735.49595946688,0,-1,0,0,0,0,0,0,0,0,5034361,0,0,0,0,0,0
734.504927333333,0,0,0,0,0,0,0,0,,None,735.512203800213,0,-1,2258264.8,0,0,2096805.3,2530874.3,0,0,0,0,0,0,0,0,0,0
734.568195,0,0,0,0,0,0,0,0,,None,735.57547146688,0,-1,0,0,0,0,0,0,0,0,0,0,0,2777479.8,0,0,0
734.588308,0,0,0,0,0,0,0,0,,None,735.59558446688,0,-1,0,0,0,4109494,0,2213754.8,0,0,0,0,0,0,0,0,0
734.589277,0,0,0,0,0,0,0,0,,None,735.59655346688,0,-1,0,0,0,0,0,0,0,0,2673038.5,0,0,0,0,3217536.5,0
734.600713,0,0,0,0,0,0,0,0,,None,735.60798946688,0,-1,0,0,0,0,0,0,0,0,0,0,0,5471632.5,0,0,0
734.60616525,0,0,0,0,0,0,0,0,,None,735.61344171688,0,-1,5131125,9016666,5197329.5,0,0,11626367,0,0,0,0,0,0,0,0,0
734.6070885,0,0,0,0,0,0,0,0,,None,735.61436496688,0,-1,0,0,0,18423994,0,0,0,6887613.5,0,0,0,0,0,0,0
734.607654333333,0,0,0,0,0,0,0,0,,None,735.614930800213,0,-1,0,0,0,0,0,0,0,0,7877010.5,10926844,0,0,0,23090818,0
734.608181,0,0,0,0,0,0,0,0,,None,735.61545746688,0,-1,0,0,0,0,0,0,19892200,0,0,0,11656074,0,3614324,0,0
734.608833,0,0,0,0,0,0,0,0,,None,735.61610946688,0,-1,0,0,0,0,2880597.5,0,0,0,0,0,0,0,0,0,0
734.609923,0,0,0,0,0,0,0,0,,None,735.61719946688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10043900
734.61051,0,0,0,0,0,0,0,0,,None,735.61778646688,0,-1,0,0,0,0,0,0,0,0,0,0,0,3903891.5,0,0,0
734.622898,0,0,0,0,0,0,0,0,,None,735.63017446688,0,-1,0,0,0,0,0,0,0,0,0,0,0,2559382.8,0,0,0
734.62425575,0,0,0,0,0,0,0,0,,None,735.63153221688,0,-1,2422650,2954587,0,0,0,5261187.5,0,2458305,0,0,0,0,0,0,0
734.624763,0,0,0,0,0,0,0,0,,None,735.63203946688,0,-1,0,0,2771477.5,8368317,3444313.8,0,0,0,0,0,0,0,0,0,0
734.6252575,0,0,0,0,0,0,0,0,,None,735.63253396688,0,-1,0,0,0,0,0,0,0,0,6311318,0,0,0,0,8096387,0
734.625767666667,0,0,0,0,0,0,0,0,,None,735.633044133547,0,-1,0,0,0,0,0,0,2959084.5,0,0,0,3760528.3,0,0,0,3615232.5
734.628163,0,0,0,0,0,0,0,0,,None,735.63543946688,0,-1,0,0,0,0,0,0,0,0,0,5080830.5,0,0,0,0,0
734.636558,0,0,0,0,0,0,0,0,,None,735.64383446688,0,-1,0,0,0,0,0,0,0,0,0,0,0,2382746.5,0,0,0
734.637334,0,0,0,0,0,0,0,0,,None,735.64461046688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2794620.8,0,0
734.638249,0,0,0,0,0,0,0,0,,None,735.64552546688,0,-1,0,0,2222616.3,0,0,0,0,0,0,0,0,0,0,0,0
734.642822,0,0,0,0,0,0,0,0,,None,735.65009846688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2890245.5
734.710248,0,0,0,0,0,0,0,0,,None,735.71752446688,0,-1,0,0,0,0,0,0,0,0,0,2006279.9,0,0,0,0,0
734.71111,0,0,0,0,0,0,0,0,,None,735.71838646688,0,-1,0,0,0,0,0,1873305.3,0,0,0,0,0,0,2465426.5,0,0
734.711744333333,0,0,0,0,0,0,0,0,,None,735.719020800213,0,-1,0,0,0,0,0,0,0,1971156.8,3871144.5,0,2057648.6,0,0,0,0
734.714371,0,0,0,0,0,0,0,0,,None,735.72164746688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1948185.9
735.395439,31,64,15,2,0,1,0,0,CHONS,Protein,736.40271546688,0.0334320060788017,-1,0,1830817.1,0,0,0,0,0,0,0,0,0,0,0,0,0
735.469722,42,72,6,0,0,2,0,0,CHOS,Lipid,736.47699846688,0.044749421996121,-1,0,0,0,0,0,0,0,0,0,0,0,3799680.3,0,0,0
735.472071333333,0,0,0,0,0,0,0,0,,None,736.479347800213,0,-1,0,0,0,0,0,0,4619429.5,12648832,14637642,0,0,0,0,0,0
735.472584,0,0,0,0,0,0,0,0,,None,736.47986046688,0,-1,0,0,0,0,4305719,0,0,0,0,0,0,0,0,0,0
735.474196,0,0,0,0,0,0,0,0,,None,736.48147246688,0,-1,0,0,0,0,0,0,0,0,0,0,6433998,0,0,2664637.3,0
735.475428,0,0,0,0,0,0,0,0,,None,736.48270446688,0,-1,0,0,0,0,0,0,0,0,0,3552096.5,0,0,0,0,0
735.490309,0,0,0,0,0,0,0,0,,None,736.49758546688,0,-1,2291821.3,0,0,0,3200315.8,2832475.8,0,0,2067021.4,0,0,0,0,0,0
735.490956,39,76,8,0,0,2,0,0,CHOS,Lipid,736.49823246688,-0.0973124940751931,-1,0,0,0,5254508,0,0,0,0,0,0,0,0,0,0,0
735.502949,0,0,0,0,0,0,0,0,,None,736.51022546688,0,-1,0,0,0,0,0,1791582.9,0,0,0,0,0,0,0,0,0
735.503653,0,0,0,0,0,0,0,0,,None,736.51092946688,0,-1,0,0,0,1986926.4,0,0,0,0,0,0,0,0,0,0,0
735.516889,0,0,0,0,0,0,0,0,,None,736.52416546688,0,-1,0,0,0,1978481.1,0,1987170.5,0,0,0,0,0,0,0,0,0
735.539065,0,0,0,0,0,0,0,0,,None,736.54634146688,0,-1,0,0,0,0,0,0,0,0,0,0,0,3074707.5,0,0,0
735.540105,0,0,0,0,0,0,0,0,,None,736.54738146688,0,-1,1750651.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735.54078,0,0,0,0,0,0,0,0,,None,736.54805646688,0,-1,0,0,0,0,2567497,0,0,0,0,0,0,0,0,0,0
735.541214,0,0,0,0,0,0,0,0,,None,736.54849046688,0,-1,0,0,0,2750838,0,0,0,0,0,0,0,0,0,0,0
735.541686,43,76,9,0,0,0,0,0,CHO,Lipid,736.54896246688,-0.0385967279034743,-1,0,0,0,0,0,0,0,0,2220120.3,0,0,0,0,0,0
735.575184,0,0,0,0,0,0,0,0,,None,736.58246046688,0,-1,0,0,0,0,0,0,0,0,0,0,0,12321438,0,0,0
735.576782,0,0,0,0,0,0,0,0,,None,736.58405846688,0,-1,3933317.3,0,0,0,0,0,0,0,0,0,0,0,2279829.3,0,0
735.577438,0,0,0,0,0,0,0,0,,None,736.58471446688,0,-1,0,1809329.6,4831964.5,2629501.5,0,0,0,0,0,0,0,0,0,0,2217232
735.578206,44,80,8,0,0,0,0,0,CHO,Lipid,736.58548246688,-0.221185570272841,-1,0,0,0,0,6819666.5,0,0,0,2320992,0,0,0,0,0,0
735.579731,0,0,0,0,0,0,0,0,,None,736.58700746688,0,-1,0,0,0,0,0,0,0,0,0,0,0,12436127,0,0,0
735.592622,40,84,7,2,0,1,0,0,CHONS,Lipid,736.59989846688,0.0343261248116527,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2057925.4,0
735.608104,44,84,4,2,0,1,0,0,CHONS,Lipid,736.61538046688,-0.272301781008304,-1,0,0,0,0,0,0,0,0,0,0,3783936.3,0,0,10112710,0
735.608863333333,0,0,0,0,0,0,0,0,,None,736.616139800213,0,-1,0,4159924.5,0,0,0,0,0,0,2526822.5,4737904,0,0,0,0,0
735.609469,0,0,0,0,0,0,0,0,,None,736.61674546688,0,-1,0,0,0,7209348,0,5417081.5,7897284,2886046.3,0,0,0,0,0,0,0
735.6134218,0,0,0,0,0,0,0,0,,None,736.62069826688,0,-1,24502416,0,22760164,0,72861016,0,0,0,0,0,0,268677792,3724192,0,0
735.617976,0,0,0,0,0,0,0,0,,None,736.62525246688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2956059.5
735.626187,0,0,0,0,0,0,0,0,,None,736.63346346688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,4167879.5,0
735.626597,0,0,0,0,0,0,0,0,,None,736.63387346688,0,-1,0,0,0,0,0,3383422,0,0,0,2823026,0,0,0,0,0
735.627329,0,0,0,0,0,0,0,0,,None,736.63460546688,0,-1,0,2133942,0,3251591.8,0,0,0,0,0,0,0,0,0,0,0
735.627737,0,0,0,0,0,0,0,0,,None,736.63501346688,0,-1,0,0,0,0,0,0,0,0,2702442.5,0,0,0,0,0,0
735.647771,0,0,0,0,0,0,0,0,,None,736.65504746688,0,-1,0,0,0,0,0,0,0,0,0,0,0,12599986,0,0,0
735.648462,0,0,0,0,0,0,0,0,,None,736.65573846688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,8457929,0
735.649492875,0,0,0,0,0,0,0,0,,None,736.65676934188,0,-1,2990233.8,2331576,2018539.6,0,0,4902020,7387341,0,0,7723893,13089040,0,13242283,0,0
735.6501496,0,0,0,0,0,0,0,0,,None,736.65742606688,0,-1,0,0,0,6592908.5,11646309,0,0,5654951.5,10576495,0,0,0,0,0,12188453
735.652485,0,0,0,0,0,0,0,0,,None,736.65976146688,0,-1,0,0,0,0,0,0,0,0,0,0,0,11494067,0,0,0
735.659756,0,0,0,0,0,0,0,0,,None,736.66703246688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3883815.5
735.683651,0,0,0,0,0,0,0,0,,None,736.69092746688,0,-1,0,0,0,0,0,0,0,0,0,0,0,5001915.5,0,0,0
735.68537,0,0,0,0,0,0,0,0,,None,736.69264646688,0,-1,2234532,0,0,0,0,0,0,0,0,0,0,0,11950006,6072011.5,0
735.686336333333,0,0,0,0,0,0,0,0,,None,736.693612800213,0,-1,0,0,0,6566292,0,4954253,5287125,0,0,6079353,9759005,0,0,0,11068207
735.6869585,0,0,0,0,0,0,0,0,,None,736.69423496688,0,-1,0,0,0,0,0,0,0,5316016,7660151,0,0,0,0,0,0
735.687704,0,0,0,0,0,0,0,0,,None,736.69498046688,0,-1,0,0,0,0,6172015.5,0,0,0,0,0,0,0,0,0,0
735.688944,0,0,0,0,0,0,0,0,,None,736.69622046688,0,-1,0,0,0,0,0,0,0,0,0,0,0,5196477,0,0,0
735.721691,0,0,0,0,0,0,0,0,,None,736.72896746688,0,-1,0,0,0,0,0,0,0,0,0,0,0,77574856,0,0,0
735.722515,0,0,0,0,0,0,0,0,,None,736.72979146688,0,-1,13680814,6669758.5,0,64807324,111297912,57899160,0,0,0,0,0,0,0,140429008,0
735.723075666667,0,0,0,0,0,0,0,0,,None,736.730352133547,0,-1,0,0,5479163,0,0,0,103762144,87036344,164543104,0,181387568,0,280862656,0,0
735.72374,48,96,4,0,0,0,0,0,CHO,Lipid,736.73101646688,-0.210248892065576,-1,0,0,0,0,0,0,0,0,0,140329856,0,0,0,0,0
735.724316,0,0,0,0,0,0,0,0,,None,736.73159246688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310162240
735.755926,0,0,0,0,0,0,0,0,,None,736.76320246688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,3639242.8,0,0
735.756652,0,0,0,0,0,0,0,0,,None,736.76392846688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3160899
736.473884,0,0,0,0,0,0,0,0,,None,737.48116046688,0,-1,0,0,0,0,0,0,0,0,0,0,0,2403223.5,0,0,0
736.4755925,0,0,0,0,0,0,0,0,,None,737.48286896688,0,-1,0,0,0,0,2468413,0,0,4037217.5,5968670.5,0,2885189.8,0,0,0,0
736.502752,0,0,0,0,0,0,0,0,,None,737.51002846688,0,-1,1858953.9,0,0,0,0,2925402.3,0,0,0,0,0,0,0,0,0
736.5032844,0,0,0,0,0,0,0,0,,None,737.51056086688,0,-1,0,2062852.6,2016160.6,4777532.5,0,0,0,4040295.8,0,0,2889807.8,0,0,0,0
736.503815,0,0,0,0,0,0,0,0,,None,737.51109146688,0,-1,0,0,0,0,0,0,0,0,6026020.5,4260825,0,0,0,0,0
736.504717,0,0,0,0,0,0,0,0,,None,737.51199346688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,3610881.5,0
736.505335,0,0,0,0,0,0,0,0,,None,737.51261146688,0,-1,0,0,0,0,4484677,0,0,0,0,0,0,0,0,0,0
736.505944,0,0,0,0,0,0,0,0,,None,737.51322046688,0,-1,0,0,0,0,0,0,3598217.5,0,0,0,0,0,0,0,0
736.580922,0,0,0,0,0,0,0,0,,None,737.58819846688,0,-1,0,0,2002353.3,0,0,0,0,0,0,0,0,0,0,0,0
736.582575,0,0,0,0,0,0,0,0,,None,737.58985146688,0,-1,0,0,0,0,4104792.8,0,0,0,0,0,0,0,0,0,0
736.583966,0,0,0,0,0,0,0,0,,None,737.59124246688,0,-1,0,0,0,0,0,0,0,0,0,0,0,6215606.5,0,0,0
736.602942,0,0,0,0,0,0,0,0,,None,737.61021846688,0,-1,1858470.3,3012621.5,0,0,0,0,0,0,0,0,0,0,0,0,0
736.6037818,0,0,0,0,0,0,0,0,,None,737.61105826688,0,-1,0,0,0,5162577.5,0,4086131.8,0,2299518.5,0,0,3739253.5,0,0,6651656,0
736.6046205,0,0,0,0,0,0,0,0,,None,737.61189696688,0,-1,0,0,0,0,0,0,5375391,0,2568506,3281381.3,0,0,0,0,2812978.5
736.616506,0,0,0,0,0,0,0,0,,None,737.62378246688,0,-1,10334634,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736.617085,0,0,0,0,0,0,0,0,,None,737.62436146688,0,-1,0,0,10537913,0,0,0,0,0,0,0,0,0,0,0,0
736.618127,0,0,0,0,0,0,0,0,,None,737.62540346688,0,-1,0,0,0,0,28370530,0,0,0,0,0,0,66614208,0,0,0
736.653329,0,0,0,0,0,0,0,0,,None,737.66060546688,0,-1,0,0,0,0,0,1859456.4,0,0,0,0,0,0,0,0,0
736.6538195,0,0,0,0,0,0,0,0,,None,737.66109596688,0,-1,0,0,0,2822747.8,0,0,0,0,0,0,0,0,4776152,0,0
736.6543445,0,0,0,0,0,0,0,0,,None,737.66162096688,0,-1,0,0,0,0,5629547.5,0,0,0,0,0,0,0,0,3370251.3,0
736.654791,0,0,0,0,0,0,0,0,,None,737.66206746688,0,-1,0,0,0,0,0,0,0,0,5324613,0,0,0,0,0,0
736.655492,0,0,0,0,0,0,0,0,,None,737.66276846688,0,-1,0,0,0,0,0,0,0,2481290,0,0,6573705,0,0,0,0
736.655961,0,0,0,0,0,0,0,0,,None,737.66323746688,0,-1,0,0,0,0,0,0,3031722.8,0,0,0,0,0,0,0,5931073
736.656705,0,0,0,0,0,0,0,0,,None,737.66398146688,0,-1,0,0,0,0,0,0,0,0,0,3633643.5,0,5265354.5,0,0,0
736.690075666667,0,0,0,0,0,0,0,0,,None,737.697352133547,0,-1,0,0,0,3622499.5,0,2552201.5,0,0,0,0,0,0,0,3236621.5,0
736.6910705,0,0,0,0,0,0,0,0,,None,737.69834696688,0,-1,0,0,0,0,0,0,0,0,4080460.5,0,0,0,5051619,0,0
736.6918564,0,0,0,0,0,0,0,0,,None,737.69913286688,0,-1,0,0,0,0,2972277.5,0,2444210.5,2347154.3,0,0,4428246.5,0,0,0,4172875
736.693132,0,0,0,0,0,0,0,0,,None,737.70040846688,0,-1,0,0,0,0,0,0,0,0,0,2704367.8,0,0,0,0,0
736.694355,0,0,0,0,0,0,0,0,,None,737.70163146688,0,-1,0,0,0,0,0,0,0,0,0,0,0,2085333.3,0,0,0
736.725149,0,0,0,0,0,0,0,0,,None,737.73242546688,0,-1,0,2625048.5,0,0,0,0,0,0,0,0,0,0,0,0,0
736.726037,0,0,0,0,0,0,0,0,,None,737.73331346688,0,-1,6726089,0,2953168.3,0,0,0,0,0,0,0,0,0,0,0,0
736.726449,0,0,0,0,0,0,0,0,,None,737.73372546688,0,-1,0,0,0,0,0,26311058,0,0,0,0,0,0,0,0,0
736.727356666667,0,0,0,0,0,0,0,0,,None,737.734633133547,0,-1,0,0,0,28017260,45622912,0,0,35877532,67042132,0,0,30348254,0,50374416,0
736.727876,0,0,0,0,0,0,0,0,,None,737.73515246688,0,-1,0,0,0,0,0,0,0,0,0,0,65634980,0,75129072,0,0
736.728556,0,0,0,0,0,0,0,0,,None,737.73583246688,0,-1,0,0,0,0,0,0,42166716,0,0,50799604,0,0,0,0,0
736.72945,0,0,0,0,0,0,0,0,,None,737.73672646688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94188632
737.390185,0,0,0,0,0,0,0,0,,None,738.39746146688,0,-1,0,0,0,0,0,0,0,0,2203105.3,0,0,0,0,0,0
737.483282,0,0,0,0,0,0,0,0,,None,738.49055846688,0,-1,0,0,0,1991434.8,0,0,0,0,0,0,0,0,0,0,0
737.485176,0,0,0,0,0,0,0,0,,None,738.49245246688,0,-1,0,0,0,0,0,0,0,0,0,0,0,3283123.8,0,0,0
737.486025,0,0,0,0,0,0,0,0,,None,738.49330146688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,3230528,0
737.487179,0,0,0,0,0,0,0,0,,None,738.49445546688,0,-1,2110111.8,1667164.3,0,0,0,0,0,0,0,4003919,0,0,0,0,0
737.487694333333,38,74,11,0,0,1,0,0,CHOS,Lipid,738.494970800213,0.288571073832327,-1,0,0,0,0,0,0,2568035.3,7316294.5,9141238,0,0,0,0,0,0
737.48855,0,0,0,0,0,0,0,0,,None,738.49582646688,0,-1,0,0,0,0,3142981.5,0,0,0,0,0,0,0,0,0,0
737.489969,0,0,0,0,0,0,0,0,,None,738.49724546688,0,-1,0,0,0,0,0,0,0,0,0,0,3540930,0,0,0,0
737.505987,0,0,0,0,0,0,0,0,,None,738.51326346688,0,-1,0,0,0,2473743.5,0,0,0,0,0,0,0,0,0,0,0
737.506646,39,78,8,0,0,2,0,0,CHOS,Lipid,738.51392246688,-0.151122784058643,-1,0,0,0,0,0,0,0,0,2963450,0,0,0,0,0,0
737.508442,0,0,0,0,0,0,0,0,,None,738.51571846688,0,-1,0,0,0,0,0,0,0,2201675,0,0,0,0,0,0,0
737.519371,0,0,0,0,0,0,0,0,,None,738.52664746688,0,-1,0,0,0,2821906.5,0,2103899.8,0,0,0,0,0,0,0,0,0
737.53571,38,78,9,2,0,1,0,0,CHONS,Lipid,738.54298646688,-0.248683940253968,-1,0,0,0,0,0,0,0,1917265.1,0,0,0,0,0,0,0
737.554428,0,0,0,0,0,0,0,0,,None,738.56170446688,0,-1,0,0,0,0,0,0,0,0,0,0,0,6896839.5,0,0,0
737.5560336,0,0,0,0,0,0,0,0,,None,738.56331006688,0,-1,2399411.3,0,0,4268826.5,0,2590309,2590834.5,0,0,0,2258906.8,0,0,0,0
737.5564195,0,0,0,0,0,0,0,0,,None,738.56369596688,0,-1,0,0,0,0,0,0,0,2455381.8,3921924.8,0,0,0,0,0,0
737.556911,0,0,0,0,0,0,0,0,,None,738.56418746688,0,-1,0,0,0,0,6226775.5,0,0,0,0,0,0,0,0,0,0
737.560658,0,0,0,0,0,0,0,0,,None,738.56793446688,0,-1,0,0,0,0,0,0,0,0,0,2921560,0,0,0,0,0
737.5905405,0,0,0,0,0,0,0,0,,None,738.59781696688,0,-1,0,0,0,0,0,0,0,0,0,0,0,12031186,0,2080582.6,0
737.59183,0,0,0,0,0,0,0,0,,None,738.59910646688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,3131890.5,0,0
737.592336,0,0,0,0,0,0,0,0,,None,738.59961246688,0,-1,4541117.5,0,0,0,0,0,0,0,0,3111003.8,0,0,0,0,0
737.5928165,0,0,0,0,0,0,0,0,,None,738.60009296688,0,-1,0,0,5567627,3720994.3,6509409,0,0,0,0,0,0,0,0,0,3121479
737.593565,44,82,8,0,0,0,0,0,CHO,Lipid,738.60084146688,0.173493059922489,-1,0,0,0,0,0,0,0,2061662.3,0,0,0,0,0,0,0
737.594684,45,86,3,0,0,2,0,0,CHOS,Lipid,738.60196046688,-0.165799695220022,-1,0,0,0,0,0,0,2581627,0,0,0,0,0,0,0,0
737.5953755,0,0,0,0,0,0,0,0,,None,738.60265196688,0,-1,0,0,0,0,0,0,0,0,0,0,2308585.8,12162259,0,0,0
737.605292,0,0,0,0,0,0,0,0,,None,738.61256846688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,3102535.5,0
737.606536,0,0,0,0,0,0,0,0,,None,738.61381246688,0,-1,0,2142310.8,0,0,0,0,0,0,0,0,0,0,0,0,0
737.6073945,0,0,0,0,0,0,0,0,,None,738.61467096688,0,-1,0,0,0,1983013.3,0,0,0,0,0,2113117.5,0,0,0,0,0
