Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,LC_01_H2O,LC_02_H2O,Bog_01_H2O,Bog_02_H2O,Bog_03_H2O,Bog_04_H2O,Bog_05_H2O,Bog_06_H2O,Bog_07_H2O,Bog_08_H2O,Bog_09_H2O,Bog_10_H2O,Bog_11_H2O,Bog_12_H2O,Bog_13_H2O,Bog_14_H2O,Bog_15_H2O,Bog_16_H2O,Bog_18_H2O,Bog_19_H2O,Bog_21_H2O,FB_01_H2O,FB_02_H2O,FB_03_H2O,FB_04_H2O
446.084619,0,0,0,0,0,0,0,0,,None,447.09189546688,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1606706.5
446.153732571429,22,26,9,0,1,0,0,0,CHO,Lignin,447.161009038309,0.0631383123062443,2,0,0,1954425.3,0,1382957.3,1673127.9,1506367.8,1769018.6,1664790.3,0,0,0,0,0,0,0,0,1435090.8,0,0,0,0,0,0,0
446.154042,22,26,9,0,1,0,0,0,CHO,Lignin,447.16131846688,-0.628845940896699,2,0,0,0,2062743.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446.156031,23,30,4,1,0,1,1,0,CHONSP,Lignin,447.16330746688,0.0183148301065918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1933371.3,0,0,0,0,0
446.1748435,19,30,11,0,1,0,0,0,CHO,AminoSugar,447.18211996688,0.10438033616508,1,0,0,0,2206619.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4421694.5,0,0,0,0,0
446.1901744,23,30,8,0,1,0,0,0,CHO,Lignin,447.19745086688,-0.0628118069784729,2,0,0,4011645.8,2888094.3,2699314.5,2610862.5,3061319,3222080,2947098.8,0,2721841.3,0,2197895.8,1756996.1,0,1887272.6,1643795.8,1882713.5,1583328.5,0,0,0,0,1346364.5,0
446.190441,0,0,0,0,0,0,0,0,,None,447.19771746688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442879
446.215726,0,0,0,0,0,0,0,0,,None,447.22300246688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2123317,0,0,0
446.2265532,24,34,7,0,1,0,0,0,CHO,Lignin,447.23382966688,-0.0478116335617352,1,0,0,3951234.3,2854308.8,2632759.5,2041525,2714190.3,2183237.3,1935903.5,0,2108474,0,2579343.8,2361162.3,0,1670192.3,0,2185312.3,1531621.8,0,0,0,0,1681216.1,1474627.4
446.247437,0,0,0,0,0,0,0,0,,None,447.25471346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1543756.3,0,0,0,0,0
446.247792,0,0,0,0,0,0,0,0,,None,447.25506846688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1467624.9,0,0,0,0,0,0
446.263019,25,38,6,0,1,0,0,0,CHO,Lignin,447.27029546688,-0.227327146546494,1,0,0,0,0,0,0,0,0,0,0,1496642.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446.263351,0,0,0,0,0,0,0,0,,None,447.27062746688,0,1,0,0,1418630.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693799,0,0,0,0,0,0,0
446.335615,27,46,4,0,1,0,0,0,CHO,Lipid,447.34289146688,0.163936705646917,1,0,0,0,0,0,0,0,2054741.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446.356804,24,50,6,0,1,0,0,0,CHO,Lipid,447.36408046688,0.0306428712729273,0,0,0,0,0,0,0,0,0,0,1751911.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446.357147,0,0,0,0,0,0,0,0,,None,447.36442346688,0,1,0,0,0,0,0,0,0,0,0,0,1926233.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446.77431,0,0,0,0,0,0,0,0,,None,447.78158646688,0,0,0,0,0,0,0,0,0,0,0,1405868.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446.829049,0,0,0,0,0,0,0,0,,None,447.83632546688,0,0,0,2107125.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446.834823,0,0,0,0,0,0,0,0,,None,447.84209946688,0,0,1758192.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446.857887,0,0,0,0,0,0,0,0,,None,447.86516346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3615097.8,0,0,0,0,0,0,0,0
446.8693295,0,0,0,0,0,0,0,0,,None,447.87660596688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1896077.5,0,0,1815951.8
446.869713,0,0,0,0,0,0,0,0,,None,447.87698946688,0,0,0,4840699.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446.881462333333,0,0,0,0,0,0,0,0,,None,447.888738800213,0,1,3572212,7879933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6076559,4937409,1481089.3,4524177
446.885159,0,0,0,0,0,0,0,0,,None,447.89243546688,0,0,0,2694397.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446.911242,0,0,0,0,0,0,0,0,,None,447.91851846688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624979.1,0,0,0
446.9722835,0,0,0,0,0,0,0,0,,None,447.97955996688,0,6,9151995,25699596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15100059,10287827,3219338.5,13392028
447.0356435,23,12,10,0,0,0,0,0,CHO,ConHC,448.04291996688,0.282649974844902,2,0,0,1471204,0,0,0,0,0,0,0,0,0,1383237,0,0,0,0,0,0,0,0,0,0,0,0
447.056807071429,20,16,12,0,0,0,0,0,CHO,Lignin,448.064083538309,0.206310871169241,3,0,0,2702054.5,3703353.3,1694889.5,1538382.9,1369844.3,1750717.5,1408654.5,1674714.1,2129665.8,0,2790985.8,1472467.3,0,0,2218392,2192632.3,2142047.5,0,0,0,0,0,0
447.0640182,24,17,7,0,0,0,1,0,CHOP,ConHC,448.07129466688,-0.234910116617099,3,7489027,3584281,2529511.5,2365498.5,0,2019664.3,1626613.8,1375422.5,1715343.5,1914843.4,2489603.3,0,2366539.5,2267092.5,0,0,1599385.1,2115833.5,2811744.8,3271909.3,0,9210024,13251301,11772820,8511655
447.072064666667,24,16,9,0,0,0,0,0,CHO,ConHC,448.079341133547,0.203042062165626,3,0,0,1817320.4,1650235.9,0,0,0,0,0,0,1835269.3,0,1549901.3,1948629.9,0,0,1659290.3,0,0,0,0,0,0,0,0
447.073142,14,25,12,0,0,1,1,0,CHOSP,Carb,448.08041846688,0.0334779635757604,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2423977,0,0,0
447.073471,0,0,0,0,0,0,0,0,,None,448.08074746688,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833702.6,0,0
447.081729,0,0,0,0,0,0,0,0,,None,448.08900546688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344917.8,0
447.0932124,21,20,11,0,0,0,0,0,CHO,Lignin,448.10048886688,0.162057890536574,3,0,0,3335915,3675711.8,2530990.5,2136917.8,2715387.8,1767106.8,1623699.5,2152416.3,3076362.5,0,2073682,2482649.3,0,0,2492829.5,2758398.8,2808165,2159338.8,0,0,0,0,0
447.108293,0,0,0,0,0,0,0,0,,None,448.11556946688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1390677.5,0,0,0,0,0,0,0,0,0,0,0,0
447.115386,19,28,8,0,0,2,0,0,CHOS,Lignin,448.12266246688,-0.230319260026177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570792.3,0,0,0,0,0,0
447.1297101875,22,24,10,0,0,0,0,0,CHO,Lignin,448.13698665438,-0.0885063745411787,2,0,0,5176047.5,5401158.5,3745971.5,3130204.8,3618563,3916488,2695320.5,0,3639571.3,0,4182106.3,2678751.3,0,1899759,3000739,3955461.5,3829098.3,2071793.6,1768781.8,0,0,0,0
447.131261,0,0,0,0,0,0,0,0,,None,448.13853746688,0,3,1560584.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1615602,0,0
447.131882,0,0,0,0,0,0,0,0,,None,448.13915846688,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3019951.3
447.133843,20,32,5,0,0,3,0,0,CHOS,Lipid,448.14111946688,0.148928132433384,2,0,0,0,6030919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447.134314916667,19,30,8,0,0,0,2,0,CHOP,Protein,448.141591383547,-0.000945564095915968,4,5302793,27321636,17390320,0,4341940,9782110,22312708,13017801,7704729,4314087,15399188,13251261,13288539,4265952,5294526,11543792,17623460,12466950,5505387,2694386.5,10489422,27916466,2973426.5,38818716,23640240
447.1358,0,0,0,0,0,0,0,0,,None,448.14307646688,0,2,0,0,0,12355143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447.15072275,19,28,12,0,0,0,0,0,CHO,Lignin,448.15799921688,0.172142682017454,3,0,0,0,3293770,0,0,1367815.4,0,0,0,0,0,1599583.1,0,0,0,0,0,1714029.4,0,0,0,0,0,0
447.158812,0,0,0,0,0,0,0,0,,None,448.16608846688,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515767.1,0,0,0,0,0
447.166040391304,23,28,9,0,0,0,0,0,CHO,Lignin,448.173316858184,0.0348961329557672,1,0,0,14842612,12371533,10333368,8610660,9099019,10209997,7432349.5,3438572,6689052,2045122,6800482.5,6318053.5,2068930.9,4685047,6316456.5,7861004,5855599.5,3853560.5,3224147.3,1482421.6,1381112.8,3535774.3,2213043.3
447.186996,0,0,0,0,0,0,0,0,,None,448.19427246688,0,1,0,0,0,1999440.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447.18727,20,32,11,0,0,0,0,0,CHO,AminoSugar,448.19454646688,-0.188749686311661,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503996.5,0,0,0,0,0
447.202395041667,24,32,8,0,0,0,0,0,CHO,Lignin,448.209671508547,0.103735943854344,2,1863694.5,0,23436024,19150420,19332286,12837738,15243026,15807186,11751587,6681586,11655461,3447495.8,9970795,10522603,3098056.5,9503998,7551406,9884435,8332661,6162687.5,4806232.5,1796794.5,1942271.9,6048674,4329655.5
447.22356275,21,36,10,0,0,0,0,0,CHO,Protein,448.23083921688,0.0182042806260614,2,0,0,0,2005591.1,0,0,0,0,0,0,2355498,1530571.1,5772399.5,0,0,0,1386929.3,2687254.5,2541944,3645699.3,0,0,0,0,0
447.223825,0,0,0,0,0,0,0,0,,None,448.23110146688,0,1,0,0,0,0,0,0,0,0,0,1962485.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447.238775,25,36,7,0,0,0,0,0,CHO,Lignin,448.24605146688,0.116104581017758,2,0,1448755.6,10892028,8877658,7353538,6734705.5,7542553.5,7781079.5,7057576,4415480,6957357.5,2276045.5,5872755,6731761.5,3732942,5948678,5718451.5,7396121.5,6892922.5,5228806.5,3062366,0,0,4068261.8,3724476
447.2598605,22,40,9,0,0,0,0,0,CHO,Protein,448.26713696688,0.213970670751637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2516861.5,1895178.3,0,0,0,0,0
447.260354,0,0,0,0,0,0,0,0,,None,448.26763046688,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1703709.3,0,0,0,0,0,0,0
447.275188772727,26,40,6,0,0,0,0,0,CHO,Lipid,448.282465239607,0.0530402024055828,1,0,0,2781952.5,2051168.4,2365127,2432888.3,2141984.8,2063068.8,1919149,2249213.8,4427062.5,2508499.3,2567291.5,3436535.5,1710035.6,3659022,3000761,3315488,4099455.8,1986829.1,1507939.6,0,1469710.1,2225577.5,2128064.5
447.275463,0,0,0,0,0,0,0,0,,None,448.28273946688,0,1,0,1510713.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447.296039,0,0,0,0,0,0,0,0,,None,448.30331546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569041,0,0,0,0,0
447.29635,23,44,8,0,0,0,0,0,CHO,Protein,448.30362646688,-0.0180183240979514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2358146.8,0,0,0,0,0,0
447.332716142857,24,48,7,0,0,0,0,0,CHO,Lipid,448.339992609737,0.0251723311299628,1,0,0,0,0,2787022.8,1514371.3,1739052.6,0,0,9862151,22907204,4797148,7261320.5,8630273,2988508.5,2516250.3,1764289.9,1710890.4,5207432,0,4655724,0,0,0,0
447.347821,0,0,0,0,0,0,0,0,,None,448.35509746688,0,0,0,0,0,0,0,0,0,0,0,0,1421384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447.3608945,25,53,4,0,0,0,1,0,CHOP,Lipid,448.36817096688,-0.0541233334774076,1,0,0,2537226.8,0,0,0,0,0,0,0,1919819.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447.474881,0,0,0,0,0,0,0,0,,None,448.48215746688,0,0,0,0,0,1663620.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447.964244,0,0,0,0,0,0,0,0,,None,448.97152046688,0,1,1894477.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447.9756915,0,0,0,0,0,0,0,0,,None,448.98296796688,0,3,0,2002337.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358371.5,0,0,0
448.0635832,0,0,0,0,0,0,0,0,,None,449.07085966688,0,3,2738262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2770735.5,3837866.8,4044796.8,2787616
448.067054,0,0,0,0,0,0,0,0,,None,449.07433046688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696288.5
448.125143,14,31,7,3,0,3,0,0,CHONS,Protein,449.13241946688,-0.0156556944450405,2,0,0,0,1490170.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448.13714,19,32,5,0,1,3,0,0,CHOS,Lipid,449.14441646688,0.277368738030412,3,0,0,0,1708796.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448.137708294118,18,30,8,0,1,0,2,0,CHOP,Protein,449.144984760998,-0.0867501565507682,5,1523804.3,5510586,4075365.3,0,0,1636384.1,4828116,2885462.3,1721643.4,0,3686919.5,2889563.3,2692417.8,0,0,2062790.6,3785275,2631611.3,0,0,2560230,6336825.5,0,7891972.5,5468457
448.13918,0,0,0,0,0,0,0,0,,None,449.14645646688,0,1,0,0,0,1972988.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448.154329,0,0,0,0,0,0,0,0,,None,449.16160546688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600947.6,0,0,0,0,0
448.169386153846,22,28,9,0,1,0,0,0,CHO,Lignin,449.176662620726,0.0550223906799837,2,0,0,3077992.8,3238658,3043133,1993766.4,2063834.8,2555738.8,1858864.3,0,2094607.3,0,0,1702539.9,0,1588429.4,1572927.9,1692608.9,1541123.4,0,0,0,0,0,0
448.169636,0,0,0,0,0,0,0,0,,None,449.17691246688,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1615177.3,0,0,0,0,0,0,0,0,0,0,0,0
448.2057695,23,32,8,0,1,0,0,0,CHO,Lignin,449.21304596688,0.0598266682040269,1,0,0,5405549,4582153,4629826,3225645.5,3621858.5,4348768,2874677.8,1984659.8,2872856.3,0,2534225.8,2063505.8,0,1934805.3,2296901.3,3235783.5,1690632.6,2533821.5,1446896.4,0,0,0,1578801.5
448.22686,20,36,10,0,1,0,0,0,CHO,Protein,449.23413646688,0.146354683710532,0,0,0,0,0,0,0,0,0,0,0,0,0,1543510.6,0,0,0,0,0,0,0,0,0,0,0,0
448.242197,24,36,7,0,1,0,0,0,CHO,Lignin,449.24947346688,-0.033653417481371,1,0,0,2902897.3,2144015.3,1640774.5,0,1685482.1,2461029,2423099.3,0,1990177.1,0,1646938.3,2174616,0,0,1976394.8,2461133.8,1968654.1,0,0,0,0,0,0
448.242677,27,35,1,3,0,1,0,0,CHONS,UnsatHC,449.24995346688,0.289336301495479,2,0,0,0,0,0,1441332.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448.278473,25,40,6,0,1,0,0,0,CHO,Lipid,449.28574946688,0.210083493869298,1,0,0,0,0,0,0,0,0,0,0,1741865.9,0,0,0,0,0,0,0,0,0,0,0,0,1628691.9,0
448.326921,0,0,0,0,0,0,0,0,,None,449.33419746688,0,0,0,0,0,0,1484881.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448.3360294,23,48,7,0,1,0,0,0,CHO,Lipid,449.34330586688,0.117652626054105,0,0,0,0,0,0,0,0,0,0,2398376.8,5882424,1417594.5,2040176.1,2323111.5,0,0,0,0,0,0,0,0,0,0,0
448.8189505,0,0,0,0,0,0,0,0,,None,449.82622696688,0,0,0,5450269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000278,0,0,0
448.830667,0,0,0,0,0,0,0,0,,None,449.83794346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350551.6,0,0,0
448.830956,0,0,0,0,0,0,0,0,,None,449.83823246688,0,0,0,2530334.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448.846939,0,0,0,0,0,0,0,0,,None,449.85421546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2845349,0,0,0,0,0,0,0,0
448.875526,0,0,0,0,0,0,0,0,,None,449.88280246688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328983.1,0,0,0,0
448.876843,0,0,0,0,0,0,0,0,,None,449.88411946688,0,0,0,1573413.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448.888799,11,4,12,2,0,1,2,0,CHONSP,Other,449.89607546688,-0.12925847349085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1361285.5
448.889036,0,0,0,0,0,0,0,0,,None,449.89631246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1785425.4,0,0
448.9216706,15,4,11,2,0,0,2,0,CHONP,ConHC,449.92894706688,0.188774295416614,3,7655069.5,29517356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13195684,3988568,0,7874953.5
448.9335312,0,0,0,0,0,0,0,0,,None,449.94080766688,0,2,1582494.8,3486253.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2620837.8,2092634.4,0,2166667
448.938597,0,0,0,0,0,0,0,0,,None,449.94587346688,0,1,0,1851438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448.9679766,25,7,5,0,0,1,1,0,CHOSP,ConHC,449.97525306688,-0.161190375650706,3,2289825.5,3771954.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3153322.3,2109025.5,0,2719119.5
448.984695,0,0,0,0,0,0,0,0,,None,449.99197146688,0,1,0,0,0,1809302.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448.9877025,0,0,0,0,0,0,0,0,,None,449.99497896688,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1823661,4026469.5,3559522.3,2378129.8
449.015165,22,10,11,0,0,0,0,0,CHO,ConHC,450.02244146688,-0.289547293774525,3,0,0,0,1705116.4,0,0,0,0,0,0,0,0,1447184,0,0,0,0,0,0,0,0,0,0,0,0
449.03613,19,14,13,0,0,0,0,0,CHO,ConHC,450.04340646688,0.0757034088575882,2,0,0,0,1560480.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449.051325,23,14,10,0,0,0,0,0,CHO,ConHC,450.05860146688,0.211535830432,2,0,0,2974668.8,1981347,1464749.9,1584856.6,0,0,1610682.9,0,2513126.8,0,1744408.6,1671710.6,1678559.8,1630348.4,1606595.5,1434461.4,1650309.4,0,0,0,0,0,0
449.0608074,34,10,2,0,0,0,0,0,CHO,ConHC,450.06808386688,-0.00955784295487262,4,1811113.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1854391,2688628.5,2119786.3,1558426.9
449.072535,20,18,12,0,0,0,0,0,CHO,Lignin,450.07981146688,0.0323856340458965,3,0,0,2484175.3,2579366.8,0,0,1514140.3,1652183.3,0,1447197.6,2092779.9,0,2169885.5,2369314.3,0,1825937,2726598.8,2967137,2737800.5,0,0,0,0,0,0
449.072784,20,18,12,0,0,0,0,0,CHO,Lignin,450.08006046688,-0.52084929011223,4,0,0,0,0,1684912.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449.087772,24,18,9,0,0,0,0,0,CHO,ConHC,450.09504846688,0.0748948916527634,3,0,0,1658832.9,1844137.6,0,1342688.1,1763231.4,0,1776064.8,1344800.1,2169071.5,0,2083361.3,1827620.6,0,1379732.3,1819337,2011747.8,0,0,0,0,0,0,0
449.09706,35,14,1,0,0,0,0,0,CHO,ConHC,450.10433646688,0.285721797300313,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1557371.8,0,0
449.106844,0,0,0,0,0,0,0,0,,None,450.11412046688,0,3,1537197.3,1456710.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449.108945411765,21,22,11,0,0,0,0,0,CHO,Lignin,450.116221878645,-0.0229481726563009,3,0,0,3314643.3,6606765.5,3227061,2563812.5,2909348,2455516.3,2897860.3,2520867.5,3013364.8,0,2971174.3,2668328.3,0,2193560.8,3677900,4019303.5,3147918,1536106,1685627.3,0,0,0,0
449.1238685,0,0,0,0,0,0,0,0,,None,450.13114496688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1408809.8,0,0,0,1444302.3,0,0,0,0,0,0,0,0
449.1242355,25,22,8,0,0,0,0,0,CHO,Lignin,450.13151196688,-0.0983798709820819,2,0,0,1794005,0,0,1577447.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449.124483,18,30,5,2,0,3,0,0,CHONS,Lipid,450.13175946688,-0.167313188709789,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505680.3,0,0,0,0,0,0
449.127604,22,26,8,0,0,1,0,0,CHOS,Lignin,450.13488046688,-0.0932286784330683,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644688.8,0,0,0,0,0,0
449.145295409091,22,26,10,0,0,0,0,0,CHO,Lignin,450.152571875971,0.055935766685223,2,0,0,8920023,8247220,6084025.5,5245164,5984428,6353889,4994506,2401065.3,4619005.5,1576954.6,4895279,4034862.3,1440493.8,3765920.8,4434641.5,5248110,4062867.3,3807857,1855872.9,2043330.5,0,2857076,1529253.4
449.145534,22,26,10,0,0,0,0,0,CHO,Lignin,450.15281046688,-0.474086299131994,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2217093.8,0,0
449.160788,26,26,7,0,0,0,0,0,CHO,Lignin,450.16806446688,-0.469330449475118,2,0,0,1757401.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449.163138,0,0,0,0,0,0,0,0,,None,450.17041446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409073.3,0,0,0,0,0,0,0,0,0,0,0
449.16634,19,30,12,0,0,0,0,0,CHO,AminoSugar,450.17361646688,0.244264248215278,3,0,0,0,2689976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449.18166068,23,30,9,0,0,0,0,0,CHO,Lignin,450.18893714688,0.100879911187802,2,1524659.5,1790800.8,19868636,15861691,11599294,10544371,11790516,12264422,9177552,4647215,7975686.5,2274816.5,8521272,7987508.5,2589939,6706856.5,5864151,7877748.5,6506136.5,4537976,3393414.5,1755079.4,2356877,4908152,2978218
449.198490666667,0,0,0,0,0,0,0,0,,None,450.205767133547,0,1,0,0,0,2049982,1584576.4,1691894.9,1766071.5,1755112.4,0,0,1466122.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449.19876,15,34,13,2,0,0,0,0,CHON,Other,450.20603646688,0.117106870486689,2,0,0,2430941.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449.199172,0,0,0,0,0,0,0,0,,None,450.20644846688,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1461303.3,0,0,1736153.5,0,0,0,0,0,0,0,0
449.20282,20,34,11,0,0,0,0,0,CHO,AminoSugar,450.21009646688,0.0343564485518925,3,0,0,0,2547134.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449.215987,0,0,0,0,0,0,0,0,,None,450.22326346688,0,2,1825718.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449.218038217391,24,34,8,0,0,0,0,0,CHO,Lignin,450.225314684271,0.118571583898148,2,0,0,18770912,14936002,11943363,10073339,12380348,12395499,9785814,5664052.5,9489168,3671046.3,9461312,8051002.5,2676472.5,7165616.5,6836956.5,8623227,9164446,7182975,4796300,2101196.3,2225812.5,4319356,3106734.5
449.218505,0,0,0,0,0,0,0,0,,None,450.22578146688,0,2,0,1515350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449.236098,0,0,0,0,0,0,0,0,,None,450.24337446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5661848,0,0
449.236464,0,0,0,0,0,0,0,0,,None,450.24374046688,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6916559,0,0,0
449.239169333333,21,38,10,0,0,0,0,0,CHO,Protein,450.246445800213,0.114694046086999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670718.5,2329761.3,4258435,0,0,0,0,0
449.254454681818,25,38,7,0,0,0,0,0,CHO,Lipid,450.261731148698,0.0498061465641203,1,0,1401435.1,5368803.5,4508616,4244935.5,3200258.5,4010179.8,4466672,3836380,2796858.5,3859224.5,2077708,3760712.8,4163904.5,1628413.9,2907832.5,3688161.8,4548737,5426851.5,4304518,1509009.8,0,0,2051200.3,2291635
449.271007,0,0,0,0,0,0,0,0,,None,450.27828346688,0,2,0,0,0,0,0,0,0,0,1578462.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449.290668,0,0,0,0,0,0,0,0,,None,450.29794446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546375.4,0,0,0,0,0,0,0
