Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,HE_08_H2O,HE_09_H2O,HE_10_H2O,HE_11_H2O,HE_12_H2O,HE_13_H2O,HE_14_H2O,HE_15_H2O,HE_01_H2O,HE_02_H2O,HE_03_H2O,HE_04_H2O,HE_05_H2O,HE_06_H2O,HE_07_H2O
480.139609,18,32,6,3,0,2,1,0,CHONSP,Protein,481.14688546688,0.266443624278112,2,0,0,0,0,0,0,0,0,0,1965406.5,0,0,0,0,0
480.148764,15,32,14,1,0,0,1,0,CHONP,Carb,481.15604046688,0.00163132101834208,6,0,0,0,0,0,0,0,0,0,0,1788858,0,0,0,0
480.165151,15,32,16,0,1,0,0,0,CHO,Carb,481.17242746688,-0.0782428041388431,3,0,0,0,0,0,0,0,0,0,5146983.5,0,0,0,0,0
480.195276,0,0,0,0,0,0,0,0,,None,481.20255246688,0,4,0,0,0,0,0,0,0,0,0,0,0,1568423.4,0,0,0
480.195932,0,0,0,0,0,0,0,0,,None,481.20320846688,0,2,0,0,0,0,1584943.6,0,0,1762291.9,0,0,0,0,0,0,0
480.23203325,24,36,9,0,1,0,0,0,CHO,Lignin,481.23930971688,-0.0459741744367611,1,0,0,0,1481069.4,0,0,0,0,1649537,1824127.8,1903049.3,0,0,0,0
480.256011,0,0,0,0,0,0,0,0,,None,481.26328746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3274244.3,0,0
480.256408,20,39,10,3,0,0,0,0,CHON,Protein,481.26368446688,-0.290855895653535,1,0,2629514.3,0,0,0,0,0,0,4806791,7845256.5,8218061.5,0,0,0,0
480.268093,0,0,0,0,0,0,0,0,,None,481.27536946688,0,1,0,0,0,0,0,0,0,0,0,1642892.6,2100687.8,0,0,0,0
480.625636,0,0,0,0,0,0,0,0,,None,481.63291246688,0,0,0,1815012.1,0,0,0,0,0,0,0,0,0,0,0,0,0
480.805563,0,0,0,0,0,0,0,0,,None,481.81283946688,0,0,0,0,0,0,0,0,0,0,0,1859918.1,0,0,0,0,0
481.039195,0,0,0,0,0,0,0,0,,None,482.04647146688,0,4,0,0,0,0,0,0,0,1471827.8,0,0,0,0,0,0,0
481.040722,15,18,14,2,0,1,0,0,CHONS,Tannin,482.04799846688,-0.258230052549069,5,0,0,0,0,0,1492755,0,0,0,0,0,0,0,0,0
481.041014,0,0,0,0,0,0,0,0,,None,482.04829046688,0,2,1840452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481.041844,26,15,4,2,0,1,1,0,CHONSP,ConHC,482.04912046688,-0.220489106861213,6,0,0,0,0,0,0,0,0,1533768.3,0,0,0,0,0,0
481.048319,27,15,7,0,0,0,1,0,CHOP,ConHC,482.05559546688,-0.116419517906678,4,0,3067978.5,0,2358724,0,0,2002352.1,0,0,0,0,0,0,0,1648752.9
481.048591,0,0,0,0,0,0,0,0,,None,482.05586746688,0,4,0,0,4158810.3,0,0,0,0,0,0,0,0,0,0,0,0
481.04906,0,0,0,0,0,0,0,0,,None,482.05633646688,0,4,1506118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481.062575,20,18,14,0,0,0,0,0,CHO,Tannin,482.06985146688,-0.406952808526814,4,0,0,0,0,0,0,0,0,0,1580714.5,0,0,0,0,0
481.0643225,15,34,1,2,0,7,0,0,CHONS,Lipid,482.07159896688,0.019887128789331,4,0,2949198.3,0,0,0,0,0,0,1559373.8,0,0,0,0,0,0
481.077364333333,0,0,0,0,0,0,0,0,,None,482.084640800213,0,2,0,0,0,0,1504290.3,0,1706259.6,2361432.3,2217809,0,0,0,1501904.3,0,2747892.8
481.0777728,24,18,11,0,0,0,0,0,CHO,ConHC,482.08504926688,-0.285937056605225,3,2409293.3,1905745.5,1644895.1,2623431,0,2517530.8,0,0,0,0,0,0,0,0,0
481.0844398,18,26,11,0,0,2,0,0,CHOS,Lignin,482.09171626688,-0.13111442863402,3,0,2912339,0,0,0,0,0,0,14511443,55987892,42305124,0,0,4529417.5,0
481.0848375,0,0,0,0,0,0,0,0,,None,482.09211396688,0,3,0,0,0,0,1413412.3,0,0,0,0,0,0,2460041.5,0,0,0
481.094008,18,27,11,0,0,1,1,0,CHOSP,AminoSugar,482.10128446688,-0.239694611312981,3,0,0,0,0,0,0,0,0,0,0,10882663,0,0,0,0
481.094939,0,0,0,0,0,0,0,0,,None,482.10221546688,0,4,0,0,3252578,2410952.8,0,0,0,0,0,0,0,0,0,0,0
481.113932833333,25,22,10,0,0,0,0,0,CHO,Lignin,482.121209300213,0.181753021692958,4,0,0,1510629.3,0,0,3140130.3,2520504,2989660.3,1976666.1,0,0,0,0,0,2168313.8
481.1142265,25,22,10,0,0,0,0,0,CHO,Lignin,482.12150296688,-0.427360486364633,2,0,0,0,2373578.8,1434668.4,0,0,0,0,0,0,0,0,0,0
481.114543,17,28,10,2,0,0,2,0,CHONP,AminoSugar,482.12181946688,0.204685446747947,5,2114902.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481.132026,18,30,9,2,0,2,0,0,CHONS,Protein,482.13930246688,-0.0632899657064741,2,0,0,0,0,0,0,0,0,0,1732803.5,0,0,0,0,0
481.135082,22,26,12,0,0,0,0,0,CHO,Lignin,482.14235846688,0.140690646305788,3,0,1500511.4,0,0,0,0,1942970.5,0,0,0,0,0,0,1842576.6,0
481.135466,22,26,12,0,0,0,0,0,CHO,Lignin,482.14274246688,-0.65575409961594,2,0,0,0,0,1569586.1,1485094.8,0,0,0,0,0,0,1732062.8,0,0
481.136069,23,30,7,0,0,2,0,0,CHOS,Lignin,482.14334546688,-0.105298933364973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1697532.6
481.149954,0,0,0,0,0,0,0,0,,None,482.15723046688,0,1,0,0,0,0,0,0,0,1579872.4,0,0,0,0,0,0,1826814.5
481.1504265,26,26,9,0,0,0,0,0,CHO,Lignin,482.15770296688,-0.042586439925999,2,0,0,0,1932750.6,1522486.3,2420777.8,1469500.4,0,0,0,0,0,0,0,0
481.171482272727,23,30,11,0,0,0,0,0,CHO,Lignin,482.178758739607,0.110055641885126,3,1761636.5,0,0,1872848.9,2074684,0,2144190.8,1951330.9,2656616.3,2906833.8,3013749.3,3264415.3,0,2479381.8,2824705.5
481.17182675,0,0,0,0,0,0,0,0,,None,482.17910321688,0,1,0,2040680.3,1546095.1,0,0,2051630.3,0,0,0,0,0,0,2446311.8,0,0
481.186369,0,0,0,0,0,0,0,0,,None,482.19364546688,0,1,0,0,0,0,0,0,0,2510948.5,0,0,0,0,0,0,0
481.1867812,27,30,8,0,0,0,0,0,CHO,Lignin,482.19405766688,0.0213045347645749,2,2113384.5,0,0,2594770.5,1857088.1,2349617.5,0,0,0,0,0,1483939.1,0,0,0
481.187161,0,0,0,0,0,0,0,0,,None,482.19443746688,0,3,0,0,0,0,0,0,1637312.6,0,0,0,0,0,0,0,0
481.191998,0,0,0,0,0,0,0,0,,None,482.19927446688,0,1,0,0,0,0,0,0,0,0,0,1637081.1,0,0,0,0,0
481.20734,0,0,0,0,0,0,0,0,,None,482.21461646688,0,4,0,0,0,0,0,0,2290627,0,0,0,0,0,0,0,0
481.207832818182,24,34,10,0,0,0,0,0,CHO,Lignin,482.215109285062,0.182547864069894,3,0,2294256.8,2047861.4,0,3060806,2037301.8,0,2776167,3758449.3,5259999,3996284,3243944.5,0,2845978.8,2532358.3
481.208183333333,0,0,0,0,0,0,0,0,,None,482.215459800213,0,1,2129261.8,0,0,2887124.8,0,0,0,0,0,0,0,0,2343665,0,0
481.222993181818,0,0,0,0,0,0,0,0,,None,482.230269648698,0,1,1720689.4,1951860.6,1828727.9,2974166.3,1790538,3348025,2004932.9,3375720.8,0,2906340.3,2246270.8,0,0,0,1760264.3
481.225463,0,0,0,0,0,0,0,0,,None,482.23273946688,0,2,0,0,0,0,0,0,0,0,1603445.6,0,0,0,0,0,0
481.228854,0,0,0,0,0,0,0,0,,None,482.23613046688,0,0,0,0,0,0,0,0,0,0,0,2142950.3,0,0,0,0,0
481.243619,0,0,0,0,0,0,0,0,,None,482.25089546688,0,3,0,0,1420667.4,0,0,0,0,0,0,0,0,0,0,1506335.9,2462731
481.244144,0,0,0,0,0,0,0,0,,None,482.25142046688,0,1,0,0,0,1952728.5,0,2433085.3,0,0,3127674.3,5278444,4059778.8,1506225.6,0,0,0
481.2444445,25,38,9,0,0,0,0,0,CHO,Protein,482.25172096688,-0.286464877115187,1,2031222.8,0,0,0,2345552,0,1624263.5,2941547,0,0,0,0,0,0,0
481.259325125,0,0,0,0,0,0,0,0,,None,482.26660159188,0,0,2273146.5,0,1717886.1,0,0,2060352.4,1782729.4,2789996.8,2839934,3625713.3,3691141.5,0,0,0,0
481.2596005,29,38,6,0,0,0,0,0,CHO,Lignin,482.26687696688,-0.0788245717083743,1,0,0,0,1855962.1,1976916.1,0,0,0,0,0,0,0,0,0,0
481.265127,0,0,0,0,0,0,0,0,,None,482.27240346688,0,0,0,0,0,0,0,0,0,0,0,2772211.3,0,0,0,0,0
481.2806185,26,42,8,0,0,0,0,0,CHO,Protein,482.28789496688,0.152104418779555,2,0,0,0,0,0,0,0,2082927.3,0,0,2664585.5,0,0,0,0
481.2810775,0,0,0,0,0,0,0,0,,None,482.28835396688,0,2,0,0,0,0,1504858,0,0,0,0,1862649.1,0,0,0,0,0
481.332024,0,0,0,0,0,0,0,0,,None,482.33930046688,0,0,0,0,0,0,0,0,0,1512053,0,0,0,0,0,0,0
481.332482,0,0,0,0,0,0,0,0,,None,482.33975846688,0,0,0,0,2366346.5,0,0,0,0,0,0,0,0,0,0,0,0
481.423101,0,0,0,0,0,0,0,0,,None,482.43037746688,0,0,0,4656805,0,0,0,0,0,0,0,0,0,0,0,0,0
481.423401,0,0,0,0,0,0,0,0,,None,482.43067746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6949411
481.425473,0,0,0,0,0,0,0,0,,None,482.43274946688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9273639,0,0
481.426088142857,0,0,0,0,0,0,0,0,,None,482.433364609737,0,0,181510560,97564328,14347675,26411500,16212098,13302371,23103966,9022080,13530535,6698797.5,6023844.5,2254815.5,0,3728697.5,113326624
481.461794,0,0,0,0,0,0,0,0,,None,482.46907046688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4144680.3
481.462271,0,0,0,0,0,0,0,0,,None,482.46954746688,0,0,5339565,3450542.3,3489184.8,3744239.5,3216523.5,1643370.5,0,0,0,0,0,0,0,0,0
481.462934,0,0,0,0,0,0,0,0,,None,482.47021046688,0,0,0,0,0,0,0,0,2009569.6,0,0,0,0,0,0,0,0
481.809516,0,0,0,0,0,0,0,0,,None,482.81679246688,0,0,0,0,0,0,0,0,0,3844779.3,0,0,0,0,0,0,0
481.898034333333,0,0,0,0,0,0,0,0,,None,482.905310800213,0,1,0,0,0,0,0,0,0,0,10382876,6757335,3847932,0,0,0,0
482.087328,0,0,0,0,0,0,0,0,,None,483.09460446688,0,3,0,0,0,0,0,0,0,0,0,0,4571423.5,0,0,0,0
482.087727,17,26,11,0,1,2,0,0,CHOS,Lignin,483.09500346688,0.00916718237715354,2,0,0,0,0,0,0,0,0,0,6372379,0,0,0,0,0
482.1019875,25,26,3,1,0,2,1,0,CHONSP,UnsatHC,483.10926396688,-0.191200597668771,3,0,0,0,0,0,0,0,0,0,3493920.3,2233122.3,0,0,0,0
482.139934,32,21,4,1,0,0,0,0,CHON,ConHC,483.14721046688,-0.315223138418662,2,0,0,0,0,0,0,0,0,0,4112429.8,0,0,0,0,0
482.154901,36,21,1,1,0,0,0,0,CHON,ConHC,483.16217746688,0.283206191158278,6,0,0,0,0,0,0,0,0,0,5454899,0,0,0,0,0
482.155153,36,21,1,1,0,0,0,0,CHON,ConHC,483.16242946688,-0.238357688787965,3,0,0,0,0,0,0,0,0,0,0,3227436,0,0,0,0
482.164268,26,29,6,1,0,1,0,0,CHONS,Lignin,483.17154446688,0.0287513206494643,3,0,0,0,0,0,0,0,0,0,0,3278125.8,0,0,0,0
482.199334,0,0,0,0,0,0,0,0,,None,483.20661046688,0,2,0,0,0,0,0,0,0,0,0,1876035.3,0,0,0,0,0
482.226647,0,0,0,0,0,0,0,0,,None,483.23392346688,0,1,1458795.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482.235505,19,37,11,3,0,0,0,0,CHON,AminoSugar,483.24278146688,0.057071768200004,3,0,1656423.6,0,0,0,0,0,0,2564208.3,3110992.3,2352955.3,0,0,0,0
482.271980666667,20,41,10,3,0,0,0,0,CHON,Protein,483.279257133547,-0.129492101557215,2,0,0,0,0,0,0,0,0,2630777.3,12675165,10682178,0,0,0,0
482.308852,0,0,0,0,0,0,0,0,,None,483.31612846688,0,2,0,0,0,0,0,0,0,1759459.8,0,0,0,0,0,0,0
482.42919325,0,0,0,0,0,0,0,0,,None,483.43646971688,0,0,0,0,0,0,0,0,5846101.5,0,0,2316949.8,1781599.5,0,3347745.5,0,0
482.429611555556,0,0,0,0,0,0,0,0,,None,483.436888022436,0,0,42615456,25950102,4266565.5,7586388,5339538.5,3865392.5,0,2683633.3,4385440.5,0,0,0,0,0,25516712
482.465409,0,0,0,0,0,0,0,0,,None,483.47268546688,0,0,1632423.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482.596734,0,0,0,0,0,0,0,0,,None,483.60401046688,0,0,0,1746877.6,0,0,0,0,0,0,0,0,0,0,0,0,0
482.641764,0,0,0,0,0,0,0,0,,None,483.64904046688,0,0,0,0,0,0,0,0,0,0,0,1663714.1,0,0,0,0,0
482.807157,0,0,0,0,0,0,0,0,,None,483.81443346688,0,0,0,0,0,0,0,0,0,1455900,0,0,0,0,0,0,0
483.040171,13,25,13,0,0,2,1,0,CHOSP,Carb,484.04744746688,-0.0592650165301425,7,0,0,3313326,3960466.5,1692727,0,0,0,0,0,0,1622897,0,2153503,0
483.040441,23,18,8,0,0,0,2,0,CHOP,ConHC,484.04771746688,-0.0555570846307549,3,0,0,0,0,0,1529771.8,0,0,0,0,0,0,0,0,0
483.040691,0,0,0,0,0,0,0,0,,None,484.04796746688,0,3,0,1987623,0,0,0,0,0,0,0,0,0,0,0,0,0
483.0565158,36,8,1,2,0,0,0,0,CHON,ConHC,484.06379226688,-0.267273822150923,3,1525818.8,0,1703088.8,2129556.3,0,1892271,0,1861944.1,0,0,0,0,0,0,0
483.056961,23,16,12,0,0,0,0,0,CHO,ConHC,484.06423746688,-0.127024628650393,2,0,0,0,0,0,0,2325664.8,0,0,0,0,0,0,0,0
483.0572495,23,16,12,0,0,0,0,0,CHO,ConHC,484.06452596688,-0.723019476212732,5,0,1995306.9,0,0,0,0,0,0,1719869.6,0,0,0,0,0,0
483.057645,24,20,7,0,0,2,0,0,CHOS,Lignin,484.06492146688,0.253911850543513,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1525754.9
483.062165,29,12,6,2,0,0,0,0,CHON,ConHC,484.06944146688,0.195553182892608,4,0,0,0,0,0,0,0,0,0,1837689.1,0,0,0,0,0
483.070513,21,25,7,0,0,2,1,0,CHOSP,Lignin,484.07778946688,0.292474315167311,4,0,0,2495155.3,2149013.8,0,0,0,0,0,0,0,0,0,0,0
483.076952,0,0,0,0,0,0,0,0,,None,484.08422846688,0,5,0,0,0,0,0,0,0,0,0,0,0,1530746,0,0,0
483.0928948,0,0,0,0,0,0,0,0,,None,484.10017126688,0,3,0,1861171.3,1577399,0,1741893.3,0,2513573.3,0,2638150.5,0,0,0,0,0,0
483.093403666667,24,20,11,0,0,0,0,0,CHO,Lignin,484.100680133547,-0.245090435845585,4,2133316,0,0,2568344,0,2527670.5,0,2543420.3,0,0,0,1440638,0,0,2298623.5
483.100182,28,21,6,0,0,0,1,0,CHOP,ConHC,484.10745846688,0.240545395105567,2,0,0,0,0,0,0,0,0,3478344.5,58790280,24889310,0,0,0,0
483.1099415,0,0,0,0,0,0,0,0,,None,484.11721796688,0,4,0,0,0,0,0,0,0,0,0,3262858.3,7749600,0,0,0,0
483.114487666667,21,24,13,0,0,0,0,0,CHO,Lignin,484.121764133547,-0.151358298976115,5,0,0,0,0,0,0,0,0,1555532,19407244,15669217,0,0,0,0
483.129863,25,24,10,0,0,0,0,0,CHO,Lignin,484.13713946688,-0.397563963274286,2,0,0,0,2039963.8,0,2177725.8,0,1687360.4,0,0,0,0,0,0,0
483.1330608,22,28,10,0,0,1,0,0,CHOS,Lignin,484.14033726688,-0.0401889257007182,4,0,13850685,5742270,1923228,2140752,0,0,0,0,0,0,2165127.8,0,0,0
483.13335,0,0,0,0,0,0,0,0,,None,484.14062646688,0,2,0,0,0,0,0,0,1916586,0,0,0,0,0,0,0,0
483.133732,14,34,10,2,0,1,2,0,CHONSP,Other,484.14100846688,-0.143417059737694,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1554988.4,0
483.13520725,0,0,0,0,0,0,0,0,,None,484.14248371688,0,3,1700686.4,0,0,0,0,1815230.8,0,1539137,0,0,0,0,0,0,2935045
483.150067,14,32,14,2,0,1,0,0,CHONS,Other,484.15734346688,0.167239268690158,3,0,0,0,0,0,0,0,0,0,0,0,1674124,0,0,0
483.1511155,0,0,0,0,0,0,0,0,,None,484.15839196688,0,1,0,0,0,0,0,0,0,1729602.9,1941333.1,0,0,0,0,0,0
483.165934,26,28,9,0,0,0,0,0,CHO,Lignin,484.17321046688,0.252039595304093,2,0,0,0,2456735.5,1580632.9,2738629,1998766,0,0,0,1591530.9,0,0,0,0
483.166315,26,28,9,0,0,0,0,0,CHO,Lignin,484.17359146688,-0.534868453150901,2,1673046.3,1669188.8,0,0,0,0,0,3324740.5,1964121,0,0,0,0,0,2089225
483.166666,18,34,9,2,0,0,2,0,CHONP,Protein,484.17394246688,0.0232433408830594,5,0,0,0,0,0,0,0,0,0,0,0,0,1787610.3,0,0
483.182879,0,0,0,0,0,0,0,0,,None,484.19015546688,0,1,0,0,2046150.4,0,0,0,0,0,0,0,0,0,0,0,0
483.183226,18,32,13,2,0,0,0,0,CHON,Carb,484.19050246688,-0.130820368638089,4,0,0,0,1560225.1,0,0,0,0,0,0,0,0,0,0,0
483.186017,0,0,0,0,0,0,0,0,,None,484.19329346688,0,5,0,0,0,0,0,0,1518768.4,0,0,0,0,0,0,0,0
483.187101428571,23,32,11,0,0,0,0,0,CHO,Lignin,484.194377895451,0.173432101530685,3,0,1798729.6,0,0,2211422.5,1552841.1,0,0,0,2973606,2143727,1533845,1559903.3,0,0
483.187691333333,26,33,3,2,0,1,1,0,CHONSP,UnsatHC,484.194967800213,-0.0364816128801239,2,0,0,0,0,0,0,0,1734983,2088798.4,0,0,0,0,1792564,0
483.202286363636,0,0,0,0,0,0,0,0,,None,484.209562830516,0,1,0,2574413.3,1941705.6,4165283,0,3484620.3,2873522.3,4686664.5,0,4528555.5,4479986,2865048.8,0,1838646.1,3020557.8
483.202619333333,27,32,8,0,0,0,0,0,CHO,Lignin,484.209895800213,-0.367188310024508,2,2429279.3,0,0,0,2789474.8,0,0,0,3237730.3,0,0,0,0,0,0
483.207804,33,28,2,2,0,0,0,0,CHON,UnsatHC,484.21508046688,-0.00477779424426433,3,0,0,0,0,0,0,0,0,0,0,1898226.9,0,0,0,0
483.208264,20,36,13,0,0,0,0,0,CHO,AminoSugar,484.21554046688,0.104862433748324,2,0,0,0,0,0,0,0,0,0,1659309.5,0,0,0,0,0
483.211498,0,0,0,0,0,0,0,0,,None,484.21877446688,0,1,0,0,0,0,2753125,0,0,0,0,0,0,0,0,0,0
483.222626,0,0,0,0,0,0,0,0,,None,484.22990246688,0,1,0,0,0,0,0,0,1555636.8,0,0,0,0,0,0,0,0
483.223169,0,0,0,0,0,0,0,0,,None,484.23044546688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1600313.1,0
483.223540428571,24,36,10,0,0,0,0,0,CHO,Protein,484.230816895451,0.0629475601752786,3,0,0,0,1833125.3,1988712.4,1698768.5,0,2097995,0,3517875,3155445.8,0,0,0,1989392.5
483.223783,0,0,0,0,0,0,0,0,,None,484.23105946688,0,1,0,0,0,0,0,0,0,0,2428775.5,0,0,0,0,0,0
483.230993,0,0,0,0,0,0,0,0,,None,484.23826946688,0,2,0,0,0,0,0,0,0,0,0,2744757.8,0,0,0,0,0
483.238708307692,28,36,7,0,0,0,0,0,CHO,Lignin,484.245984774572,0.245197134073923,2,3018600.3,2899029.8,3152079.8,5226151,4163180.3,4564947.5,3517110.8,4681548.5,4809579,6959544.5,7780344.5,2071969.8,0,0,3109138.5
483.23898,18,37,11,3,1,0,0,0,CHON,AminoSugar,484.24625646688,-0.191189253024814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2122299.5,0
483.259878,25,40,9,0,0,0,0,0,CHO,Protein,484.26715446688,0.161927190883689,2,0,0,0,1574825,0,0,0,1920335.1,0,2028992,0,0,0,0,0
483.260463,0,0,0,0,0,0,0,0,,None,484.26773946688,0,1,0,0,0,0,0,0,0,0,0,0,2272764.8,0,0,0,0
483.275147333333,29,40,6,0,0,0,0,0,CHO,Lignin,484.282423800213,0.134666020273646,1,1830257.3,1765982.5,2388694,4139690.5,2730102.3,3231706.8,2610875.3,4552529,2575732.3,6171077.5,7407615.5,0,0,0,2474775.3
483.281223,22,44,11,0,0,0,0,0,CHO,Protein,484.28849946688,-0.283325703734676,2,0,0,0,0,0,0,0,0,0,2797511.8,1611776.9,0,0,0,0
483.300352,0,0,0,0,0,0,0,0,,None,484.30762846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1608443.9,0,0
483.311073,22,48,7,2,0,1,0,0,CHONS,Protein,484.31834946688,-0.261957822063055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1782299.9
483.311524285714,30,44,5,0,0,0,0,0,CHO,Lignin,484.318800752594,0.152317658570945,1,1838458.4,0,2782940.3,2132142.3,1799807.9,0,1563839.5,3201877,0,0,0,0,0,1443909.8,0
483.3118,0,0,0,0,0,0,0,0,,None,484.31907646688,0,1,0,0,0,0,0,0,0,0,0,0,2022406.6,0,0,0,0
483.312176,0,0,0,0,0,0,0,0,,None,484.31945246688,0,3,0,0,0,0,0,1469154.1,0,0,0,0,0,0,0,0,0
483.404882,0,0,0,0,0,0,0,0,,None,484.41215846688,0,0,0,0,0,0,0,0,0,0,1525653,0,0,0,0,0,0
483.419437,0,0,0,0,0,0,0,0,,None,484.42671346688,0,0,0,0,0,0,1517980.8,0,0,0,0,0,0,0,0,0,0
483.42014,0,0,0,0,0,0,0,0,,None,484.42741646688,0,0,0,0,1438958.9,0,0,0,0,0,0,0,0,0,0,0,0
483.432489,0,0,0,0,0,0,0,0,,None,484.43976546688,0,0,0,3072131.5,0,0,0,0,0,0,0,0,0,0,0,0,0
483.432991,0,0,0,0,0,0,0,0,,None,484.44026746688,0,0,6061976.5,0,0,1995450.6,0,0,0,0,0,0,0,0,0,0,4004651.8
483.43922,0,0,0,0,0,0,0,0,,None,484.44649646688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1492568.1,0
483.4409,0,0,0,0,0,0,0,0,,None,484.44817646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1731884.8
483.4416575,0,0,0,0,0,0,0,0,,None,484.44893396688,0,0,3877786.8,2017925.8,0,1993915.5,1737378.6,0,0,0,0,0,0,0,0,0,0
484.051616,35,7,1,3,0,0,0,0,CHON,ConHC,485.05889246688,0.0399859074557208,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1548155.8
484.07005,15,23,11,3,0,2,0,0,CHONS,Carb,485.07732646688,0.151543096399937,2,0,0,0,0,0,0,0,0,0,5397218.5,2072728.3,0,0,0,0
484.077461,17,27,9,1,0,3,0,0,CHONS,Protein,485.08473746688,0.115596133250479,2,0,0,0,0,0,0,0,0,0,0,1882777.6,0,0,0,0
484.103442,27,21,6,0,1,0,1,0,CHOP,ConHC,485.11071846688,0.435545148570085,3,0,0,0,0,0,0,0,0,0,7115502.5,0,0,0,0,0
484.103701,27,19,8,1,0,0,0,0,CHON,ConHC,485.11097746688,0.183720888903431,5,0,0,0,0,0,0,0,0,0,0,3056286.8,0,0,0,0
484.1177845,20,24,13,0,1,0,0,0,CHO,Lignin,485.12506096688,-0.0314792643774602,2,0,0,0,0,0,0,0,0,0,3258099.5,3465377.5,0,0,0,0
484.137085,13,34,10,2,1,1,2,0,CHONSP,Other,485.14436146688,-0.139332300508464,3,0,1560872.9,0,0,0,0,0,0,0,0,0,0,0,0,0
484.164711,22,31,9,1,0,1,0,0,CHONS,Lignin,485.17198746688,-0.0725055875009376,3,0,1867311.4,0,0,0,0,0,0,0,0,0,0,0,0,0
484.207106,0,0,0,0,0,0,0,0,,None,485.21438246688,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1816975.8
484.207442,19,40,5,3,0,2,1,0,CHONSP,Lipid,485.21471846688,-0.0395016459547165,2,0,0,0,3810056.8,0,0,0,0,0,0,0,2798221.3,0,0,0
484.207706,0,0,0,0,0,0,0,0,,None,485.21498246688,0,2,0,0,0,0,12350319,0,0,0,0,0,0,0,0,0,0
484.21473,18,35,12,3,0,0,0,0,CHON,AminoSugar,485.22200646688,0.138364334458997,2,0,0,0,0,0,0,0,0,0,2897174.3,1933492.3,0,0,0,0
484.225931,27,36,5,1,0,0,1,0,CHONP,Lignin,485.23320746688,-0.20131676592063,3,0,0,0,0,0,0,0,0,0,1634586.4,0,0,0,0,0
484.226214,0,0,0,0,0,0,0,0,,None,485.23349046688,0,2,0,0,0,0,0,0,0,0,0,0,1712310.5,0,0,0,0
484.241076,0,0,0,0,0,0,0,0,,None,485.24835246688,0,2,0,1527617.1,0,0,0,0,0,0,0,0,0,0,0,0,0
484.242086333333,27,36,7,0,1,0,0,0,CHO,Lignin,485.249362800213,0.19690471314838,3,1646946,0,0,0,0,0,0,0,1921128.6,0,2913465.5,0,0,0,0
484.242503,0,0,0,0,0,0,0,0,,None,485.24977946688,0,1,0,0,0,1796364.4,0,1535130.1,0,0,0,1714976.4,0,0,0,0,0
484.251309,19,39,11,3,0,0,0,0,CHON,AminoSugar,485.25858546688,-0.260389581447655,3,0,0,0,0,0,0,0,0,2157675,6390563.5,6811835.5,0,0,0,0
484.270805,21,47,3,3,0,3,0,0,CHONS,Lipid,485.27808146688,-0.261718558646991,2,0,0,0,0,0,1441695.8,0,0,0,0,0,0,0,0,0
484.277584,0,0,0,0,0,0,0,0,,None,485.28486046688,0,3,0,1992009.8,0,0,0,0,0,0,0,0,0,0,0,0,0
484.277866,0,0,0,0,0,0,0,0,,None,485.28514246688,0,1,0,0,0,0,0,0,0,0,0,0,1678016.5,0,0,0,0
484.279593,0,0,0,0,0,0,0,0,,None,485.28686946688,0,2,0,0,0,0,0,1452193.4,0,0,0,0,0,0,0,0,0
485.035595,14,18,15,2,0,1,0,0,CHONS,Tannin,486.04287146688,-0.170472986813638,4,0,0,0,1515611.5,0,0,0,0,0,0,0,0,0,0,0
485.051577,19,22,7,2,0,3,0,0,CHONS,Lignin,486.05885346688,0.122772004938743,2,0,0,1561093.5,0,0,0,0,0,0,0,0,0,0,0,0
485.07242675,23,18,12,0,0,0,0,0,CHO,ConHC,486.07970321688,0.252687201780363,3,2515248.5,0,0,2382687.3,0,2474811.5,1920661.5,1929754.8,2131260,0,0,0,0,1554500.5,1903358.3
485.072907,23,18,12,0,0,0,0,0,CHO,ConHC,486.08018346688,-0.735318764513818,5,0,0,0,0,1857106.4,0,0,0,0,0,0,0,0,0,0
485.073586,17,30,4,2,0,5,0,0,CHONS,Lipid,486.08086246688,0.0996643228863171,7,0,1637634.5,0,0,0,0,0,0,0,0,0,0,0,0,0
